prep_use_pca,prep_pca_components,prep_normalization,svm_kernel,svm_C,cv_mean,cv_std,test_score,training_time,svm_gamma,svm_degree,svm_coef0
True,200.0,standard,poly,1.0,0.32666666666666666,0.009843215373488942,0.34,2.253826141357422,scale,5.0,2.0
True,200.0,standard,poly,1.0,0.27266666666666667,0.021312489817527702,0.295,2.1275997161865234,auto,2.0,0.0
True,200.0,standard,poly,1.0,0.27466666666666667,0.0041096093353126546,0.325,2.1956071853637695,auto,2.0,0.1
True,200.0,standard,poly,1.0,0.33,0.005887840577551903,0.3,2.349846363067627,auto,2.0,0.5
True,200.0,standard,poly,1.0,0.314,0.016083117442419772,0.3425,2.0822598934173584,auto,2.0,1.0
True,200.0,standard,poly,1.0,0.3406666666666666,0.006182412330330449,0.35,1.9732685089111328,auto,2.0,2.0
True,200.0,standard,poly,1.0,0.268,0.014514360704718156,0.31,2.1576685905456543,auto,3.0,0.0
True,200.0,standard,poly,1.0,0.2793333333333333,0.015173075568988044,0.3475,2.119018316268921,auto,3.0,0.1
True,200.0,standard,poly,1.0,0.2993333333333333,0.005734883511361756,0.2725,1.9005424976348877,auto,3.0,0.5
True,200.0,standard,poly,1.0,0.3113333333333333,0.009285592184789422,0.28,2.0335824489593506,auto,3.0,1.0
True,200.0,standard,poly,1.0,0.32466666666666666,0.010873004286866737,0.3475,1.9384820461273193,auto,3.0,2.0
True,200.0,standard,poly,1.0,0.19266666666666668,0.011469767022723502,0.2125,2.1848127841949463,auto,4.0,0.0
True,200.0,standard,poly,1.0,0.20666666666666667,0.009843215373488931,0.26,2.0354385375976562,auto,4.0,0.1
True,200.0,standard,poly,1.0,0.23666666666666666,0.018571184369578827,0.265,2.182109832763672,auto,4.0,0.5
True,200.0,standard,poly,1.0,0.26533333333333337,0.006182412330330475,0.3,2.146620035171509,auto,4.0,1.0
True,200.0,standard,poly,1.0,0.29000000000000004,0.028890598240027276,0.2875,2.150524139404297,auto,4.0,2.0
True,200.0,standard,poly,1.0,0.21,0.021602468994692862,0.2475,2.1536154747009277,auto,5.0,0.0
True,200.0,standard,poly,1.0,0.19933333333333336,0.008219218670625297,0.205,2.2343502044677734,auto,5.0,0.1
True,200.0,standard,poly,1.0,0.22666666666666666,0.007363574011458168,0.225,2.1982953548431396,auto,5.0,0.5
True,200.0,standard,poly,1.0,0.226,0.0043204937989385775,0.26,2.1849348545074463,auto,5.0,1.0
True,200.0,standard,poly,1.0,0.24866666666666667,0.011585431464655188,0.3075,1.9580564498901367,auto,5.0,2.0
True,200.0,standard,poly,1.0,0.26333333333333336,0.0207417989148054,0.28,2.262511968612671,0.001,2.0,0.0
True,200.0,standard,poly,1.0,0.3499999999999999,0.016083117442419755,0.365,2.257960319519043,0.001,2.0,0.1
True,200.0,standard,poly,1.0,0.336,0.02039607805437113,0.3325,2.2113893032073975,0.001,2.0,0.5
True,200.0,standard,poly,1.0,0.3666666666666667,0.009568466729604892,0.385,2.103355884552002,0.001,2.0,1.0
True,200.0,standard,poly,1.0,0.332,0.015577761927397231,0.3575,2.167346715927124,0.001,2.0,2.0
True,200.0,standard,poly,1.0,0.27066666666666667,0.009285592184789422,0.2925,2.1535286903381348,0.001,3.0,0.0
True,200.0,standard,poly,1.0,0.28533333333333327,0.0024944382578492965,0.31,2.113769054412842,0.001,3.0,0.1
True,200.0,standard,poly,1.0,0.3273333333333333,0.006798692684790386,0.3175,1.9726579189300537,0.001,3.0,0.5
True,200.0,standard,poly,1.0,0.3633333333333333,0.00659966329107445,0.3275,1.9826626777648926,0.001,3.0,1.0
True,200.0,standard,poly,1.0,0.36599999999999994,0.013366625103842292,0.3575,2.035597801208496,0.001,3.0,2.0
True,200.0,standard,poly,1.0,0.22466666666666665,0.011469767022723502,0.22,1.9363133907318115,0.001,4.0,0.0
True,200.0,standard,poly,1.0,0.266,0.014142135623730937,0.31,2.2391653060913086,0.001,4.0,0.1
True,200.0,standard,poly,1.0,0.2866666666666667,0.015520595635763747,0.38,1.8902859687805176,0.001,4.0,0.5
True,200.0,standard,poly,1.0,0.2946666666666667,0.03461534662865913,0.3675,2.0640547275543213,0.001,4.0,1.0
True,200.0,standard,poly,1.0,0.32066666666666666,0.015434449203720314,0.3325,1.9975879192352295,0.001,4.0,2.0
True,200.0,standard,poly,1.0,0.212,0.02438578821089585,0.21,2.2083311080932617,0.001,5.0,0.0
True,200.0,standard,poly,1.0,0.21,0.015577761927397231,0.275,2.208137273788452,0.001,5.0,0.1
True,200.0,standard,poly,1.0,0.254,0.012754084313139338,0.31,2.029261827468872,0.001,5.0,0.5
True,200.0,standard,poly,1.0,0.2953333333333333,0.012036980056845203,0.275,1.9966621398925781,0.001,5.0,1.0
True,200.0,standard,poly,1.0,0.3093333333333333,0.012684198393626975,0.335,2.178050994873047,0.001,5.0,2.0
True,200.0,standard,poly,1.0,0.246,0.0043204937989385775,0.28,2.235274076461792,0.01,2.0,0.0
True,200.0,standard,poly,1.0,0.30666666666666664,0.015691469727919776,0.3075,2.0443978309631348,0.01,2.0,0.1
True,200.0,standard,poly,1.0,0.33466666666666667,0.013097921802925657,0.345,2.130157709121704,0.01,2.0,0.5
True,200.0,standard,poly,1.0,0.3253333333333333,0.029272664533466865,0.3625,2.1240713596343994,0.01,2.0,1.0
True,200.0,standard,poly,1.0,0.32666666666666666,0.00659966329107445,0.3725,2.1223206520080566,0.01,2.0,2.0
True,200.0,standard,poly,1.0,0.2966666666666667,0.022171052197754518,0.27,2.0312139987945557,0.01,3.0,0.0
True,200.0,standard,poly,1.0,0.26133333333333336,0.014817407180595233,0.28,2.161573886871338,0.01,3.0,0.1
True,200.0,standard,poly,1.0,0.2813333333333334,0.017913371790059193,0.2875,2.0702829360961914,0.01,3.0,0.5
True,200.0,standard,poly,1.0,0.28200000000000003,0.009092121131323887,0.2775,1.9539308547973633,0.01,3.0,1.0
True,200.0,standard,poly,1.0,0.30866666666666664,0.02876726534718854,0.3125,1.924215316772461,0.01,3.0,2.0
True,200.0,standard,poly,1.0,0.20266666666666666,0.017913371790059206,0.2075,2.1606602668762207,0.01,4.0,0.0
True,200.0,standard,poly,1.0,0.20866666666666667,0.03488393453853634,0.18,1.999091386795044,0.01,4.0,0.1
True,200.0,standard,poly,1.0,0.2353333333333333,0.010873004286866723,0.26,2.2199196815490723,0.01,4.0,0.5
True,200.0,standard,poly,1.0,0.24733333333333332,0.008379870059984364,0.265,2.0533766746520996,0.01,4.0,1.0
True,200.0,standard,poly,1.0,0.26666666666666666,0.0041096093353126546,0.25,2.13199782371521,0.01,4.0,2.0
True,200.0,standard,poly,1.0,0.22399999999999998,0.015577761927397233,0.2525,2.2222647666931152,0.01,5.0,0.0
True,200.0,standard,poly,1.0,0.23066666666666666,0.02174600857373346,0.2,2.2860844135284424,0.01,5.0,0.1
True,200.0,standard,poly,1.0,0.226,0.007118052168020881,0.2325,2.224196195602417,0.01,5.0,0.5
True,200.0,standard,poly,1.0,0.23466666666666666,0.023795424396766338,0.2525,2.1483044624328613,0.01,5.0,1.0
True,200.0,standard,poly,1.0,0.24066666666666667,0.02174600857373346,0.2725,2.0728392601013184,0.01,5.0,2.0
True,200.0,standard,poly,1.0,0.24866666666666667,0.020286832072937258,0.315,2.181840181350708,0.1,2.0,0.0
True,200.0,standard,poly,1.0,0.26733333333333337,0.008993825042154702,0.2725,2.1501591205596924,0.1,2.0,0.1
True,200.0,standard,poly,1.0,0.26,0.0043204937989385775,0.29,2.166985034942627,0.1,2.0,0.5
True,200.0,standard,poly,1.0,0.278,0.005656854249492359,0.2875,2.133110523223877,0.1,2.0,1.0
True,200.0,standard,poly,1.0,0.2886666666666667,0.01961858529274954,0.33,1.993692398071289,0.1,2.0,2.0
True,200.0,standard,poly,1.0,0.25933333333333336,0.019482185594936613,0.245,1.9870655536651611,0.1,3.0,0.0
True,200.0,standard,poly,1.0,0.26,0.011775681155103806,0.305,1.8365261554718018,0.1,3.0,0.1
True,200.0,standard,poly,1.0,0.254,0.011775681155103806,0.305,2.0377562046051025,0.1,3.0,0.5
True,200.0,standard,poly,1.0,0.25933333333333336,0.025315783394730024,0.285,2.0186095237731934,0.1,3.0,1.0
True,200.0,standard,poly,1.0,0.272,0.0097979589711327,0.2975,2.155714273452759,0.1,3.0,2.0
True,200.0,standard,poly,1.0,0.20333333333333334,0.029044027881055954,0.2175,2.0961403846740723,0.1,4.0,0.0
True,200.0,standard,poly,1.0,0.20733333333333334,0.018061622912192092,0.175,2.2769246101379395,0.1,4.0,0.1
True,200.0,standard,poly,1.0,0.222,0.005887840577551903,0.2125,2.0145812034606934,0.1,4.0,0.5
True,200.0,standard,poly,1.0,0.21666666666666667,0.006182412330330475,0.23,2.266317844390869,0.1,4.0,1.0
True,200.0,standard,poly,1.0,0.20866666666666667,0.016759740119968714,0.2275,2.151463270187378,0.1,4.0,2.0
True,200.0,standard,poly,1.0,0.19799999999999998,0.008640987597877141,0.225,2.066178560256958,0.1,5.0,0.0
True,200.0,standard,poly,1.0,0.21066666666666667,0.01247219128924647,0.245,2.2226788997650146,0.1,5.0,0.1
True,200.0,standard,poly,1.0,0.22266666666666668,0.007717224601860158,0.2575,2.2139296531677246,0.1,5.0,0.5
True,200.0,standard,poly,1.0,0.20933333333333337,0.01602775370689508,0.2075,2.1913399696350098,0.1,5.0,1.0
True,200.0,standard,poly,1.0,0.20466666666666666,0.006182412330330462,0.2275,2.125741958618164,0.1,5.0,2.0
True,200.0,standard,poly,1.0,0.2833333333333334,0.02614489540150344,0.2675,2.2400050163269043,1,2.0,0.0
True,200.0,standard,poly,1.0,0.27,0.010198039027185553,0.31,2.154383897781372,1,2.0,0.1
True,200.0,standard,poly,1.0,0.2753333333333334,0.013199326582148873,0.2925,2.1830220222473145,1,2.0,0.5
True,200.0,standard,poly,1.0,0.26733333333333337,0.007363574011458181,0.2875,2.1815474033355713,1,2.0,1.0
True,200.0,standard,poly,1.0,0.27,0.016573070526208065,0.3125,2.1347410678863525,1,2.0,2.0
True,200.0,standard,poly,1.0,0.262,0.014696938456699081,0.3175,1.8781096935272217,1,3.0,0.0
True,200.0,standard,poly,1.0,0.25866666666666666,0.005734883511361756,0.285,2.235474109649658,1,3.0,0.1
True,200.0,standard,poly,1.0,0.2773333333333334,0.014817407180595238,0.3,1.8113605976104736,1,3.0,0.5
True,200.0,standard,poly,1.0,0.26866666666666666,0.03518838192105773,0.2975,2.1782381534576416,1,3.0,1.0
True,200.0,standard,poly,1.0,0.2826666666666667,0.008219218670625285,0.295,1.846569299697876,1,3.0,2.0
True,200.0,standard,poly,1.0,0.212,0.009933109617167568,0.2575,2.2260022163391113,1,4.0,0.0
True,200.0,standard,poly,1.0,0.2026666666666667,0.014817407180595248,0.235,2.0599164962768555,1,4.0,0.1
True,200.0,standard,poly,1.0,0.19933333333333336,0.0009428090415820641,0.205,2.142099380493164,1,4.0,0.5
True,200.0,standard,poly,1.0,0.20000000000000004,0.009092121131323903,0.2025,2.31032133102417,1,4.0,1.0
True,200.0,standard,poly,1.0,0.19599999999999998,0.02039607805437113,0.2425,2.3809547424316406,1,4.0,2.0
True,200.0,standard,poly,1.0,0.216,0.01336662510384228,0.23,2.0446736812591553,1,5.0,0.0
True,200.0,standard,poly,1.0,0.18600000000000003,0.007118052168020881,0.2075,2.2180142402648926,1,5.0,0.1
True,200.0,standard,poly,1.0,0.19666666666666666,0.023113247764479615,0.185,2.2211802005767822,1,5.0,0.5
True,200.0,standard,poly,1.0,0.208,0.01986621923433511,0.22,2.1030240058898926,1,5.0,1.0
True,200.0,standard,poly,1.0,0.20666666666666667,0.014636332266733432,0.2625,2.234121561050415,1,5.0,2.0
True,200.0,standard,poly,1.0,0.25933333333333336,0.01892675942210451,0.2725,2.1288671493530273,10,2.0,0.0
True,200.0,standard,poly,1.0,0.26933333333333337,0.015434449203720297,0.2825,2.282447576522827,10,2.0,0.1
True,200.0,standard,poly,1.0,0.26333333333333336,0.009285592184789422,0.2775,1.934056043624878,10,2.0,0.5
True,200.0,standard,poly,1.0,0.26266666666666666,0.011585431464655188,0.2725,2.1363675594329834,10,2.0,1.0
True,200.0,standard,poly,1.0,0.292,0.011430952132988175,0.295,1.8879153728485107,10,2.0,2.0
True,200.0,standard,poly,1.0,0.2826666666666667,0.017461067804945052,0.3075,2.2024428844451904,10,3.0,0.0
True,200.0,standard,poly,1.0,0.25466666666666665,0.009977753031397186,0.28,1.8623731136322021,10,3.0,0.1
True,200.0,standard,poly,1.0,0.26466666666666666,0.008219218670625309,0.3,2.103623628616333,10,3.0,0.5
True,200.0,standard,poly,1.0,0.26933333333333337,0.03488393453853633,0.29,2.1205878257751465,10,3.0,1.0
True,200.0,standard,poly,1.0,0.27466666666666667,0.0033993463423951926,0.305,2.1930036544799805,10,3.0,2.0
True,200.0,standard,poly,1.0,0.212,0.007483314773547877,0.2175,2.0671708583831787,10,4.0,0.0
True,200.0,standard,poly,1.0,0.222,0.01451436070471815,0.215,2.2423453330993652,10,4.0,0.1
True,200.0,standard,poly,1.0,0.20533333333333334,0.017461067804945062,0.1975,2.0777721405029297,10,4.0,0.5
True,200.0,standard,poly,1.0,0.222,0.007483314773547889,0.2175,2.104721784591675,10,4.0,1.0
True,200.0,standard,poly,1.0,0.20733333333333334,0.026195843605851334,0.215,2.108144521713257,10,4.0,2.0
True,200.0,standard,poly,1.0,0.19333333333333336,0.008055363982396388,0.2225,2.4978227615356445,10,5.0,0.0
True,200.0,standard,poly,1.0,0.20199999999999999,0.031155523854794465,0.2325,2.0845065116882324,10,5.0,0.1
True,200.0,standard,poly,1.0,0.19933333333333333,0.016679994670929073,0.2175,2.2893378734588623,10,5.0,0.5
True,200.0,standard,poly,1.0,0.20666666666666667,0.013097921802925667,0.24,2.2701282501220703,10,5.0,1.0
True,200.0,standard,poly,1.0,0.21333333333333335,0.01892675942210451,0.2075,2.216207504272461,10,5.0,2.0
True,200.0,standard,poly,5.0,0.26866666666666666,0.0033993463423951926,0.3125,2.085012674331665,scale,2.0,0.0
True,200.0,standard,poly,5.0,0.34800000000000003,0.0279045993819418,0.3925,1.9192595481872559,scale,2.0,0.1
True,200.0,standard,poly,5.0,0.3713333333333333,0.01995550606279437,0.37,1.898967981338501,scale,2.0,0.5
True,200.0,standard,poly,5.0,0.34733333333333327,0.009977753031397162,0.3525,1.9509239196777344,scale,2.0,1.0
True,200.0,standard,poly,5.0,0.3353333333333333,0.01892675942210451,0.3475,2.1307806968688965,scale,2.0,2.0
True,200.0,standard,poly,5.0,0.2826666666666667,0.0037712361663282306,0.235,1.7126004695892334,scale,3.0,0.0
True,200.0,standard,poly,5.0,0.2826666666666667,0.009568466729604866,0.36,2.0428030490875244,scale,3.0,0.1
True,200.0,standard,poly,5.0,0.33866666666666667,0.02168460795638745,0.3625,1.8548531532287598,scale,3.0,0.5
True,200.0,standard,poly,5.0,0.334,0.01979898987322333,0.3675,2.109042167663574,scale,3.0,1.0
True,200.0,standard,poly,5.0,0.31666666666666665,0.010873004286866737,0.345,2.001154899597168,scale,3.0,2.0
True,200.0,standard,poly,5.0,0.19266666666666668,0.012036980056845194,0.1575,2.0343620777130127,scale,4.0,0.0
True,200.0,standard,poly,5.0,0.27666666666666667,0.0167597401199687,0.2775,2.0086328983306885,scale,4.0,0.1
True,200.0,standard,poly,5.0,0.3379999999999999,0.011430952132988148,0.3575,2.1265296936035156,scale,4.0,0.5
True,200.0,standard,poly,5.0,0.33466666666666667,0.009843215373488921,0.3575,2.0461018085479736,scale,4.0,1.0
True,200.0,standard,poly,5.0,0.34733333333333327,0.00524933858267452,0.3225,2.0228195190429688,scale,4.0,2.0
True,200.0,standard,poly,5.0,0.19466666666666668,0.0018856180831641283,0.2125,1.9248850345611572,scale,5.0,0.0
True,200.0,standard,poly,5.0,0.2213333333333333,0.012472191289246471,0.235,1.975813865661621,scale,5.0,0.1
True,200.0,standard,poly,5.0,0.32,0.016083117442419772,0.32,2.098832607269287,scale,5.0,0.5
True,200.0,standard,poly,5.0,0.31266666666666665,0.0131993265821489,0.35,1.82668137550354,scale,5.0,1.0
True,200.0,standard,poly,5.0,0.342,0.009933109617167542,0.38,2.077789306640625,scale,5.0,2.0
True,200.0,standard,poly,5.0,0.2813333333333333,0.016438437341250594,0.2575,2.123790740966797,auto,2.0,0.0
True,200.0,standard,poly,5.0,0.29733333333333334,0.03760614606978789,0.3325,2.074859619140625,auto,2.0,0.1
True,200.0,standard,poly,5.0,0.33866666666666667,0.008219218670625288,0.3625,1.898210048675537,auto,2.0,0.5
True,200.0,standard,poly,5.0,0.33466666666666667,0.018571184369578816,0.3325,2.033292770385742,auto,2.0,1.0
True,200.0,standard,poly,5.0,0.3546666666666667,0.014817407180595234,0.4075,1.9175715446472168,auto,2.0,2.0
True,200.0,standard,poly,5.0,0.25266666666666665,0.0037712361663282566,0.2825,2.162839889526367,auto,3.0,0.0
True,200.0,standard,poly,5.0,0.27266666666666667,0.012036980056845186,0.3025,2.0369389057159424,auto,3.0,0.1
True,200.0,standard,poly,5.0,0.29,0.0,0.32,2.1651558876037598,auto,3.0,0.5
True,200.0,standard,poly,5.0,0.3066666666666667,0.026549743668986506,0.2875,2.0803894996643066,auto,3.0,1.0
True,200.0,standard,poly,5.0,0.338,0.0016329931618554536,0.365,2.137108325958252,auto,3.0,2.0
True,200.0,standard,poly,5.0,0.21466666666666667,0.011813363431112897,0.225,2.0197994709014893,auto,4.0,0.0
True,200.0,standard,poly,5.0,0.24,0.009933109617167556,0.265,2.1519503593444824,auto,4.0,0.1
True,200.0,standard,poly,5.0,0.25666666666666665,0.013888444437333117,0.315,2.066150188446045,auto,4.0,0.5
True,200.0,standard,poly,5.0,0.25666666666666665,0.006599663291074449,0.3075,1.9965696334838867,auto,4.0,1.0
True,200.0,standard,poly,5.0,0.2886666666666666,0.005734883511361756,0.28,2.146890878677368,auto,4.0,2.0
True,200.0,standard,poly,5.0,0.2173333333333333,0.024567367696917704,0.2025,2.258164882659912,auto,5.0,0.0
True,200.0,standard,poly,5.0,0.21533333333333335,0.010498677165349092,0.2425,2.293860912322998,auto,5.0,0.1
True,200.0,standard,poly,5.0,0.2233333333333333,0.013299958228840001,0.255,2.0333311557769775,auto,5.0,0.5
True,200.0,standard,poly,5.0,0.26133333333333336,0.014817407180595259,0.27,2.1403064727783203,auto,5.0,1.0
True,200.0,standard,poly,5.0,0.2373333333333333,0.01247219128924647,0.305,2.0221402645111084,auto,5.0,2.0
True,200.0,standard,poly,5.0,0.254,0.00489897948556636,0.31,2.125906229019165,0.001,2.0,0.0
True,200.0,standard,poly,5.0,0.3339999999999999,0.020066555924389877,0.38,2.0644781589508057,0.001,2.0,0.1
True,200.0,standard,poly,5.0,0.3586666666666667,0.012684198393626975,0.3375,1.8821368217468262,0.001,2.0,0.5
True,200.0,standard,poly,5.0,0.3313333333333333,0.027390184778898846,0.3625,1.7707123756408691,0.001,2.0,1.0
True,200.0,standard,poly,5.0,0.3273333333333333,0.02639865316429777,0.3375,2.020806312561035,0.001,2.0,2.0
True,200.0,standard,poly,5.0,0.27799999999999997,0.011313708498984745,0.34,2.1040146350860596,0.001,3.0,0.0
True,200.0,standard,poly,5.0,0.278,0.0043204937989385515,0.3225,2.1126911640167236,0.001,3.0,0.1
True,200.0,standard,poly,5.0,0.3053333333333333,0.008219218670625309,0.3525,2.048366069793701,0.001,3.0,0.5
True,200.0,standard,poly,5.0,0.3453333333333333,0.00410960933531263,0.36,2.016568899154663,0.001,3.0,1.0
True,200.0,standard,poly,5.0,0.332,0.02039607805437113,0.395,2.0167362689971924,0.001,3.0,2.0
True,200.0,standard,poly,5.0,0.212,0.010198039027185569,0.195,1.9022812843322754,0.001,4.0,0.0
True,200.0,standard,poly,5.0,0.26,0.0032659863237109073,0.2925,2.2092883586883545,0.001,4.0,0.1
True,200.0,standard,poly,5.0,0.29066666666666663,0.008379870059984364,0.285,2.088085651397705,0.001,4.0,0.5
True,200.0,standard,poly,5.0,0.3033333333333334,0.01667999467092906,0.3075,2.123323678970337,0.001,4.0,1.0
True,200.0,standard,poly,5.0,0.31,0.039597979746446674,0.31,1.9577693939208984,0.001,4.0,2.0
True,200.0,standard,poly,5.0,0.21533333333333335,0.020417857108151402,0.245,2.114596128463745,0.001,5.0,0.0
True,200.0,standard,poly,5.0,0.22066666666666668,0.02562984371565478,0.2825,1.9628009796142578,0.001,5.0,0.1
True,200.0,standard,poly,5.0,0.294,0.01019803902718558,0.265,2.090068817138672,0.001,5.0,0.5
True,200.0,standard,poly,5.0,0.27,0.0016329931618554536,0.305,2.0911731719970703,0.001,5.0,1.0
True,200.0,standard,poly,5.0,0.332,0.026981475126464084,0.3225,2.0490360260009766,0.001,5.0,2.0
True,200.0,standard,poly,5.0,0.3013333333333333,0.007717224601860157,0.295,2.018399953842163,0.01,2.0,0.0
True,200.0,standard,poly,5.0,0.2946666666666667,0.029318177903061363,0.3325,2.107179880142212,0.01,2.0,0.1
True,200.0,standard,poly,5.0,0.3393333333333333,0.007717224601860131,0.3375,2.062289237976074,0.01,2.0,0.5
True,200.0,standard,poly,5.0,0.33266666666666667,0.022881336402307346,0.38,2.1474130153656006,0.01,2.0,1.0
True,200.0,standard,poly,5.0,0.3193333333333333,0.00659966329107445,0.335,2.100235939025879,0.01,2.0,2.0
True,200.0,standard,poly,5.0,0.268,0.016573070526208065,0.295,2.09336256980896,0.01,3.0,0.0
True,200.0,standard,poly,5.0,0.2806666666666667,0.0171529071070248,0.28,2.1640725135803223,0.01,3.0,0.1
True,200.0,standard,poly,5.0,0.294,0.0016329931618554536,0.25,2.191239833831787,0.01,3.0,0.5
True,200.0,standard,poly,5.0,0.274,0.00489897948556636,0.325,2.0284171104431152,0.01,3.0,1.0
True,200.0,standard,poly,5.0,0.2993333333333333,0.006798692684790386,0.3175,1.9485359191894531,0.01,3.0,2.0
True,200.0,standard,poly,5.0,0.21733333333333335,0.008219218670625309,0.1825,2.1311581134796143,0.01,4.0,0.0
True,200.0,standard,poly,5.0,0.24066666666666667,0.005249338582674546,0.2475,2.041984796524048,0.01,4.0,0.1
True,200.0,standard,poly,5.0,0.24066666666666667,0.004988876515698581,0.275,2.1676011085510254,0.01,4.0,0.5
True,200.0,standard,poly,5.0,0.246,0.016329931618554526,0.28,1.9871315956115723,0.01,4.0,1.0
True,200.0,standard,poly,5.0,0.264,0.011775681155103806,0.34,2.0746684074401855,0.01,4.0,2.0
True,200.0,standard,poly,5.0,0.224,0.0032659863237109073,0.1825,1.960331678390503,0.01,5.0,0.0
True,200.0,standard,poly,5.0,0.21333333333333335,0.014267289706021797,0.2625,2.1367039680480957,0.01,5.0,0.1
True,200.0,standard,poly,5.0,0.21866666666666668,0.013199326582148885,0.235,2.0227138996124268,0.01,5.0,0.5
True,200.0,standard,poly,5.0,0.21799999999999997,0.014696938456699058,0.2575,2.0889010429382324,0.01,5.0,1.0
True,200.0,standard,poly,5.0,0.2293333333333333,0.018061622912192092,0.24,2.106722354888916,0.01,5.0,2.0
True,200.0,standard,poly,5.0,0.268,0.00979795897113272,0.29,2.193256139755249,0.1,2.0,0.0
True,200.0,standard,poly,5.0,0.276,0.012328828005937943,0.31,2.1518211364746094,0.1,2.0,0.1
True,200.0,standard,poly,5.0,0.272,0.00848528137423855,0.2975,2.14703106880188,0.1,2.0,0.5
True,200.0,standard,poly,5.0,0.32066666666666666,0.006798692684790386,0.3825,2.1175618171691895,0.1,2.0,1.0
True,200.0,standard,poly,5.0,0.308,0.005656854249492386,0.3675,2.117436408996582,0.1,2.0,2.0
True,200.0,standard,poly,5.0,0.25266666666666665,0.012256517540566834,0.3,2.2114148139953613,0.1,3.0,0.0
True,200.0,standard,poly,5.0,0.27066666666666667,0.019618585292749544,0.3,2.1936564445495605,0.1,3.0,0.1
True,200.0,standard,poly,5.0,0.25533333333333336,0.016110727964792775,0.3225,2.106282949447632,0.1,3.0,0.5
True,200.0,standard,poly,5.0,0.2786666666666667,0.011469767022723492,0.3025,2.0014591217041016,0.1,3.0,1.0
True,200.0,standard,poly,5.0,0.25333333333333335,0.00659966329107445,0.2925,2.1988980770111084,0.1,3.0,2.0
True,200.0,standard,poly,5.0,0.20600000000000004,0.017281975195754296,0.1775,2.153226137161255,0.1,4.0,0.0
True,200.0,standard,poly,5.0,0.20666666666666667,0.014817407180595245,0.21,2.1188080310821533,0.1,4.0,0.1
True,200.0,standard,poly,5.0,0.20933333333333334,0.015173075568988057,0.2275,1.908992052078247,0.1,4.0,0.5
True,200.0,standard,poly,5.0,0.238,0.006531972647421803,0.265,2.139058828353882,0.1,4.0,1.0
True,200.0,standard,poly,5.0,0.23199999999999998,0.021416504538945353,0.275,2.1050877571105957,0.1,4.0,2.0
True,200.0,standard,poly,5.0,0.21866666666666668,0.027776888874666214,0.2075,2.2403783798217773,0.1,5.0,0.0
True,200.0,standard,poly,5.0,0.21933333333333335,0.012684198393626963,0.265,2.19834303855896,0.1,5.0,0.1
True,200.0,standard,poly,5.0,0.20866666666666667,0.019955506062794358,0.235,2.2424118518829346,0.1,5.0,0.5
True,200.0,standard,poly,5.0,0.21,0.0028284271247461927,0.225,2.3158469200134277,0.1,5.0,1.0
True,200.0,standard,poly,5.0,0.21666666666666667,0.010498677165349078,0.2275,2.200439214706421,0.1,5.0,2.0
True,200.0,standard,poly,5.0,0.2826666666666667,0.015173075568988044,0.2875,2.0592658519744873,1,2.0,0.0
True,200.0,standard,poly,5.0,0.256,0.016083117442419772,0.2875,1.9540808200836182,1,2.0,0.1
True,200.0,standard,poly,5.0,0.246,0.00748331477354789,0.33,2.1341874599456787,1,2.0,0.5
True,200.0,standard,poly,5.0,0.2906666666666667,0.024513035081133644,0.3,2.042430877685547,1,2.0,1.0
True,200.0,standard,poly,5.0,0.25933333333333336,0.01359738536958077,0.26,1.9743866920471191,1,2.0,2.0
True,200.0,standard,poly,5.0,0.2873333333333334,0.027920522121829234,0.285,1.8394694328308105,1,3.0,0.0
True,200.0,standard,poly,5.0,0.2866666666666667,0.008993825042154676,0.2875,2.0824172496795654,1,3.0,0.1
True,200.0,standard,poly,5.0,0.2933333333333334,0.014727148022916338,0.26,1.8990013599395752,1,3.0,0.5
True,200.0,standard,poly,5.0,0.27666666666666667,0.0171529071070248,0.3275,2.1140613555908203,1,3.0,1.0
True,200.0,standard,poly,5.0,0.26,0.011430952132988174,0.2775,1.997004747390747,1,3.0,2.0
True,200.0,standard,poly,5.0,0.18333333333333335,0.011813363431112911,0.22,2.2260916233062744,1,4.0,0.0
True,200.0,standard,poly,5.0,0.19000000000000003,0.011313708498984769,0.2425,2.0612969398498535,1,4.0,0.1
True,200.0,standard,poly,5.0,0.21133333333333335,0.008993825042154702,0.1775,2.246523857116699,1,4.0,0.5
True,200.0,standard,poly,5.0,0.18733333333333335,0.008993825042154702,0.2075,1.980417251586914,1,4.0,1.0
True,200.0,standard,poly,5.0,0.19466666666666668,0.0041096093353126546,0.2275,2.166287899017334,1,4.0,2.0
True,200.0,standard,poly,5.0,0.18000000000000002,0.00489897948556636,0.1575,2.23207426071167,1,5.0,0.0
True,200.0,standard,poly,5.0,0.20066666666666666,0.02168460795638745,0.2375,2.12730073928833,1,5.0,0.1
True,200.0,standard,poly,5.0,0.19733333333333333,0.011585431464655179,0.215,1.9638786315917969,1,5.0,0.5
True,200.0,standard,poly,5.0,0.21733333333333335,0.009568466729604892,0.1875,2.2226200103759766,1,5.0,1.0
True,200.0,standard,poly,5.0,0.19533333333333336,0.016110727964792765,0.1875,2.232898712158203,1,5.0,2.0
True,200.0,standard,poly,5.0,0.2826666666666667,0.022171052197754514,0.2875,2.139718770980835,10,2.0,0.0
True,200.0,standard,poly,5.0,0.264,0.032782108941717986,0.2525,2.0215036869049072,10,2.0,0.1
